Data;Pressao;Umidade;Temperatura1;Temperatura2;Precipitaçao
2021-07-17 11:36:20.412741;930.805097485934;79.0;20.0;20.95;0.0
2021-07-17 11:36:35.411843;930.8702990168952;79.0;20.0;20.95;0.0
2021-07-17 11:38:01.508531;930.8187726122857;79.0;20.0;20.99;0.0
2021-07-17 11:50:23.920174;930.6294258234896;79.0;20.0;21.07;0.0
2021-07-17 12:05:23.924172;930.5653300607595;78.0;20.0;20.95;0.0
2021-07-17 12:20:23.925115;930.6459116543105;79.0;20.0;20.96;0.0
2021-07-17 12:35:24.458729;930.9956466905477;79.0;20.0;21.02;0.0
2021-07-17 12:50:24.461288;930.7467390312407;78.0;20.0;21.13;0.0
2021-07-17 13:18:24.947479;930.1169394574458;79.0;20.0;21.13;0.0
2021-07-17 13:20:04.235668;930.0968656139089;79.0;20.0;21.14;0.0
2021-07-17 13:31:08.742976;929.9907405193903;79.0;20.0;21.18;0.0
2021-07-17 13:31:49.244603;929.994428579869;78.0;20.0;21.18;0.0
2021-07-17 13:33:24.454840;930.0326046532012;78.0;20.0;21.16;0.0
2021-07-17 13:34:01.693281;930.037965036754;78.0;20.0;21.16;0.0
2021-07-17 13:49:01.697637;930.0321971935808;78.0;20.0;21.19;0.0
2021-07-17 14:04:01.699673;929.8979266040204;78.0;20.0;21.12;0.0
2021-07-17 14:06:47.688953;929.8602944094197;78.0;20.0;21.18;0.0
2021-07-17 14:09:47.913276;929.7515239746282;78.0;20.0;21.2;0.0
2021-07-17 14:11:24.165825;929.7412173418733;77.0;20.0;21.18;0.0
2021-07-17 14:14:41.711581;929.72280921553;78.0;20.0;21.19;0.0
2021-07-17 14:15:56.153230;929.6723072071557;78.0;20.0;21.18;0.0
2021-07-17 14:17:12.429605;929.5846816406466;78.0;20.0;21.18;0.0
2021-07-17 14:17:58.448494;929.6012934193371;78.0;20.0;21.21;0.0
2021-07-17 14:33:04.894254;929.566857442225;78.0;20.0;21.3;0.0
2021-07-17 14:34:06.927992;929.518793754014;77.0;20.0;21.27;0.0
2021-07-17 14:35:19.802326;929.5605524114541;77.0;20.0;21.28;0.0
2021-07-17 14:36:10.014951;929.4993120741002;77.0;20.0;21.29;0.0
2021-07-17 14:37:55.263649;929.4664749530965;78.0;20.0;21.3;0.0
2021-07-17 14:38:43.751707;929.4664749530965;78.0;20.0;21.3;0.0
2021-07-17 14:45:07.176399;929.4233415187498;77.0;20.0;21.3;0.0
2021-07-17 14:46:59.210237;929.4449996700105;77.0;20.0;21.32;0.0
2021-07-17 14:48:07.911292;929.4657252966026;77.0;20.0;21.32;0.0
2021-07-17 14:48:43.237892;929.4135355609843;77.0;20.0;21.32;0.0
2021-07-17 14:49:15.239011;929.4165962681549;77.0;20.0;21.31;0.0
2021-07-17 14:51:42.951726;929.4359449351156;77.0;20.0;21.32;0.0
2021-07-17 15:06:45.494407;929.2718669301747;79.0;4.0;21.36;0.0
2021-07-17 15:12:35.530301;929.2618852296207;77.0;20.0;21.34;0.0
2021-07-17 15:15:25.428036;929.2901173777379;78.0;20.0;21.31;0.0
2021-07-17 15:15:59.233372;929.2362430566772;77.0;20.0;21.32;0.0
2021-07-17 15:16:40.024693;929.2087691975456;77.0;20.0;21.33;0.0
2021-07-17 15:17:20.201168;929.2141402613089;77.0;20.0;21.32;0.0
2021-07-17 15:32:20.206458;929.1556550283997;77.0;20.0;21.31;0.0
2021-07-17 15:47:22.740468;929.2550703679385;77.0;20.0;21.22;0.0
2021-07-17 16:02:20.226959;929.3343229207702;79.0;20.0;21.13;0.0
2021-07-17 16:17:20.213389;929.3950286451707;77.0;20.0;21.09;0.0
2021-07-17 16:32:20.741170;929.4851511651865;78.0;20.0;21.03;0.0
2021-07-17 16:47:20.206722;929.7325316343661;78.0;20.0;21.05;0.0
2021-07-17 17:02:20.741385;929.8883257408656;77.0;20.0;21.08;0.0
2021-07-17 17:17:20.209761;930.0505910670053;77.0;20.0;21.05;0.0
2021-07-17 17:32:20.208408;930.1341999430971;77.0;20.0;21.04;0.0
2021-07-17 17:41:45.080735;930.3005336736952;80.0;20.0;21.28;1.9999999999999998
2021-07-17 17:42:10.376599;930.3146383359573;77.0;20.0;21.27;0.0
2021-07-17 17:46:30.158025;930.4037807541384;76.0;20.0;21.2;0.0
2021-07-17 17:46:58.775030;930.3660068998215;76.0;20.0;21.19;0.0
2021-07-17 18:20:26.901318;930.4511098279394;79.0;20.0;21.11;0.0
2021-07-17 18:35:49.651635;930.5175230939765;79.0;21.0;21.57;3.800000000000001
2021-07-17 18:50:26.906680;930.750693309683;79.0;20.0;21.71;3.800000000000001
2021-07-17 19:05:26.906524;930.983813628027;76.0;21.0;21.78;3.800000000000001
2021-07-17 19:20:27.430912;931.2293890014454;76.0;21.0;21.84;3.800000000000001
2021-07-17 19:35:26.906425;931.378347077292;77.0;21.0;21.73;3.800000000000001
2021-07-17 19:50:27.431624;931.5955820232109;77.0;20.0;21.57;3.800000000000001
2021-07-17 20:05:27.438740;931.5579551768465;77.0;20.0;21.43;3.800000000000001
2021-07-17 20:20:26.906010;931.6162490097081;77.0;20.0;21.38;3.800000000000001
2021-07-17 20:35:26.907465;931.8769067204735;78.0;20.0;21.34;3.800000000000001
2021-07-17 20:50:26.906302;931.9183806005134;79.0;20.0;21.41;3.800000000000001
2021-07-17 21:05:26.905622;931.8347661421118;78.0;20.0;21.29;3.800000000000001
2021-07-17 21:20:26.904034;931.900995958574;80.0;20.0;21.37;3.800000000000001
2021-07-17 21:35:26.903891;931.8966062123675;78.0;20.0;21.46;3.800000000000001
2021-07-17 21:50:26.903834;931.9855840129726;77.0;20.0;21.52;3.800000000000001
2021-07-17 22:05:26.903980;932.0568291361;77.0;20.0;21.55;3.800000000000001
2021-07-17 22:20:26.898989;932.1499133744306;77.0;20.0;21.52;3.800000000000001
2021-07-17 22:35:26.903899;932.1847108837648;78.0;20.0;21.54;3.800000000000001
2021-07-17 22:50:26.904321;932.1776773346099;79.0;20.0;21.51;3.800000000000001
2021-07-17 23:09:30.480796;932.1104269280098;79.0;20.0;21.48;0.0
2021-07-17 23:24:30.483116;932.0652785446581;79.0;20.0;21.44;0.0
2021-07-17 23:39:30.485561;932.1084418416425;79.0;20.0;21.38;0.0
2021-07-17 23:54:31.016746;932.1000892668537;79.0;20.0;21.24;0.0
