Data;Pressao;Umidade;Temperatura1;Temperatura2;Precipitaçao
2021-08-05 00:12:38.650084;940.936989667912;73.0;17.0;17.66;1.9999999999999998
2021-08-05 00:27:38.648620;940.7839820012441;73.0;17.0;17.98;1.9999999999999998
2021-08-05 00:42:38.649628;940.6100479381242;72.0;17.0;18.11;1.9999999999999998
2021-08-05 00:57:38.648678;940.5175685782233;72.0;17.0;18.3;1.9999999999999998
2021-08-05 01:12:38.648908;940.432542766761;72.0;18.0;18.42;1.9999999999999998
2021-08-05 01:27:38.648843;940.3148895401325;71.0;18.0;18.5;1.9999999999999998
2021-08-05 01:42:38.648671;940.1797387026393;71.0;18.0;18.5;1.9999999999999998
2021-08-05 01:57:38.648691;940.074072512007;72.0;18.0;18.18;1.9999999999999998
2021-08-05 02:12:38.650925;940.0303649896291;72.0;17.0;18.03;1.9999999999999998
2021-08-05 02:27:38.648751;940.0061381294915;73.0;17.0;17.97;1.9999999999999998
2021-08-05 02:42:38.649978;940.081179779395;73.0;17.0;17.91;1.9999999999999998
2021-08-05 02:57:41.176918;939.988283494427;74.0;17.0;17.84;1.9999999999999998
2021-08-05 03:12:38.649536;939.797358556893;77.0;17.0;17.8;1.9999999999999998
2021-08-05 03:27:38.648696;939.6479538307838;74.0;17.0;17.78;1.9999999999999998
2021-08-05 03:42:38.648780;939.504902745566;74.0;17.0;17.76;1.9999999999999998
2021-08-05 03:57:38.647951;939.6162433564133;74.0;17.0;17.72;1.9999999999999998
2021-08-05 04:12:38.648742;939.4345832299377;74.0;17.0;17.69;1.9999999999999998
2021-08-05 04:27:38.648831;939.400536876647;74.0;17.0;17.69;1.9999999999999998
2021-08-05 04:42:38.651055;939.2863579487689;74.0;17.0;17.67;1.9999999999999998
2021-08-05 04:57:38.648706;939.5225231643774;74.0;17.0;17.68;1.9999999999999998
2021-08-05 05:12:38.647797;939.4513173184965;75.0;17.0;17.67;1.9999999999999998
2021-08-05 05:27:38.648743;939.4977359468975;74.0;17.0;17.65;1.9999999999999998
2021-08-05 05:42:38.648078;939.7379464255847;74.0;17.0;17.66;1.9999999999999998
2021-08-05 05:57:38.648665;939.9040465816222;74.0;17.0;17.65;1.9999999999999998
2021-08-05 06:12:38.647982;939.9830461404406;74.0;17.0;17.64;1.9999999999999998
2021-08-05 06:27:38.648549;940.2852246445176;74.0;17.0;17.62;1.9999999999999998
2021-08-05 06:42:38.648074;940.2670613736941;74.0;17.0;17.63;1.9999999999999998
2021-08-05 06:57:38.647949;940.5729629018734;74.0;17.0;17.61;1.9999999999999998
2021-08-05 07:12:38.647940;940.7705206327832;74.0;17.0;17.62;1.9999999999999998
2021-08-05 07:27:38.648902;940.8843820864086;74.0;17.0;17.61;1.9999999999999998
2021-08-05 07:42:38.650890;941.0285565444609;74.0;17.0;17.6;1.9999999999999998
2021-08-05 07:57:38.648710;941.2955844787398;74.0;17.0;17.84;1.9999999999999998
2021-08-05 08:12:38.648605;941.4276326104778;74.0;17.0;17.96;1.9999999999999998
2021-08-05 08:27:38.648613;941.4624970448888;74.0;17.0;17.8;1.9999999999999998
2021-08-05 08:42:38.647817;941.5477629832756;75.0;17.0;17.76;1.9999999999999998
2021-08-05 08:57:38.648712;941.5696115973458;75.0;17.0;17.73;1.9999999999999998
2021-08-05 09:12:38.648546;941.8800455919331;75.0;17.0;17.76;1.9999999999999998
2021-08-05 09:27:38.648629;942.0571510752925;75.0;17.0;18.18;1.9999999999999998
2021-08-05 09:42:38.648736;942.1397674325464;75.0;18.0;18.39;1.9999999999999998
2021-08-05 09:57:38.648734;942.1553649856706;75.0;18.0;18.4;1.9999999999999998
2021-08-05 10:12:38.648794;942.1825384726832;75.0;18.0;18.23;1.9999999999999998
2021-08-05 10:27:38.648890;942.0274310821336;75.0;17.0;18.18;1.9999999999999998
2021-08-05 10:42:38.648819;941.6983208920283;75.0;17.0;18.13;1.9999999999999998
2021-08-05 10:57:38.648032;941.5387363346302;75.0;17.0;18.12;1.9999999999999998
2021-08-05 11:12:38.647937;941.5072423655249;74.0;17.0;18.1;1.9999999999999998
2021-08-05 11:27:38.648400;941.1580693420161;74.0;17.0;18.12;1.9999999999999998
