Data;Pressao;Umidade;Temperatura1;Temperatura2;Precipitaçao
2021-07-12 00:03:28.065206;934.8519939236635;78.0;18.0;19.25;0.4
2021-07-12 00:13:29.227254;934.820745720706;81.0;18.0;19.23;0.4
2021-07-12 00:23:30.388670;934.8572660683564;78.0;18.0;19.24;0.4
2021-07-12 00:33:31.536873;934.7780509693399;78.0;18.0;19.2;0.4
2021-07-12 00:43:32.688716;934.7268446905342;78.0;18.0;19.27;0.4
2021-07-12 00:53:33.847516;934.6109310247801;77.0;18.0;19.31;0.4
2021-07-12 01:03:35.006811;934.4841882313852;78.0;18.0;19.2;0.4
2021-07-12 01:13:36.166639;934.6263902631111;78.0;18.0;19.15;0.4
2021-07-12 01:23:37.304910;934.4833781692631;78.0;18.0;19.13;0.4
2021-07-12 01:33:38.449065;934.3980125594109;78.0;18.0;19.08;0.4
2021-07-12 01:43:39.570015;934.2692745680765;78.0;18.0;19.04;0.4
2021-07-12 01:53:40.714184;934.2968392899221;78.0;18.0;19.04;0.4
2021-07-12 02:03:41.850964;934.217655907541;78.0;18.0;18.99;0.4
2021-07-12 02:13:42.994698;934.241233040738;78.0;18.0;18.96;0.4
2021-07-12 02:23:44.132035;934.0698023245635;77.0;17.0;18.93;0.4
2021-07-12 02:33:47.803003;933.9360923759883;77.0;17.0;18.92;0.4
2021-07-12 02:43:48.942443;933.9543625074907;80.0;17.0;18.92;0.4
2021-07-12 02:53:49.975448;933.8130152911853;77.0;17.0;18.86;0.4
2021-07-12 03:03:51.116457;933.7737529295633;77.0;17.0;18.84;0.4
2021-07-12 03:13:52.244105;933.799788200351;77.0;17.0;18.81;0.4
2021-07-12 03:23:53.379113;933.7468967582527;76.0;17.0;18.8;0.4
2021-07-12 03:33:57.024734;933.7314762606785;76.0;17.0;18.76;0.4
2021-07-12 03:43:58.154525;933.6949474411168;79.0;17.0;18.77;0.4
2021-07-12 03:53:59.289739;933.6352717215896;76.0;17.0;18.74;0.4
2021-07-12 04:04:02.945009;933.623870340598;76.0;17.0;18.71;0.4
2021-07-12 04:14:04.086277;933.6876617384028;79.0;17.0;18.67;0.4
2021-07-12 04:24:05.214282;933.7526343879352;76.0;17.0;18.67;0.4
2021-07-12 04:34:06.356118;933.6348044074708;75.0;17.0;18.63;0.4
2021-07-12 04:44:10.021157;933.6270754648308;75.0;17.0;18.62;0.4
2021-07-12 04:54:11.143296;933.6948630911886;79.0;17.0;18.58;0.4
2021-07-12 05:04:12.273320;933.6401169441249;75.0;17.0;18.57;0.4
2021-07-12 05:14:15.937099;933.6896199425923;75.0;17.0;18.56;0.4
2021-07-12 05:24:17.079764;933.8909961481124;78.0;17.0;18.58;0.4
2021-07-12 05:34:18.199086;933.9599948626643;74.0;17.0;18.53;0.4
2021-07-12 05:44:19.339092;934.145898288617;74.0;17.0;18.51;0.4
2021-07-12 05:54:20.464272;934.2343504058975;74.0;17.0;18.47;0.4
2021-07-12 06:04:24.144076;934.4539418491619;73.0;17.0;18.45;0.4
2021-07-12 06:14:25.265041;934.3540410180336;77.0;17.0;18.46;0.4
2021-07-12 06:24:26.407024;934.4279799923028;73.0;17.0;18.48;0.4
2021-07-12 06:34:27.543816;934.4836761327024;72.0;17.0;18.51;0.4
2021-07-12 06:44:28.677740;934.6306069292565;71.0;17.0;18.51;0.4
2021-07-12 06:54:32.336889;934.625352889279;72.0;17.0;18.51;0.4
2021-07-12 07:04:33.497899;934.7612649697824;75.0;17.0;18.65;0.4
2021-07-12 07:14:34.658467;934.8516639948284;72.0;17.0;18.75;0.4
2021-07-12 07:24:35.818641;934.9906493297079;72.0;17.0;18.87;0.4
2021-07-12 07:34:36.979302;935.1556238771133;72.0;17.0;18.89;0.4
2021-07-12 07:44:38.133646;935.3540623154279;73.0;18.0;18.97;0.4
2021-07-12 07:54:39.290732;935.4905953039513;73.0;18.0;19.0;0.4
2021-07-12 08:04:40.451549;935.6135359468207;73.0;18.0;19.09;0.4
