Data;Pressao;Umidade;Temperatura1;Temperatura2;Precipitaçao
2021-08-12 00:03:31.461405;936.1946480356345;74.0;19.0;19.76;0.0
2021-08-12 00:18:31.461629;936.0462103262278;74.0;19.0;19.74;0.0
2021-08-12 00:33:31.461427;935.953949202207;75.0;19.0;19.67;0.0
2021-08-12 00:48:31.461362;935.7981762079258;75.0;19.0;19.6;0.0
2021-08-12 01:03:31.461411;935.8660566413323;75.0;19.0;19.58;0.0
2021-08-12 01:18:31.461494;935.7009629252003;75.0;18.0;19.54;0.0
2021-08-12 01:33:31.460506;935.5919267782989;76.0;18.0;19.52;0.0
2021-08-12 01:48:31.461442;935.5696155940126;76.0;18.0;19.52;0.0
2021-08-12 02:03:31.461472;935.3788738495155;76.0;18.0;19.45;0.0
2021-08-12 02:18:31.461454;935.2317259421066;76.0;18.0;19.45;0.0
2021-08-12 02:33:31.461507;935.2723586217825;76.0;18.0;19.41;0.0
2021-08-12 02:48:31.461459;934.9316741434257;77.0;18.0;19.38;0.0
2021-08-12 03:03:31.463621;934.9112856427097;77.0;18.0;19.35;0.0
2021-08-12 03:18:31.461407;935.0073142321838;77.0;18.0;19.35;0.0
2021-08-12 03:33:31.460521;934.856480367395;77.0;18.0;19.34;0.0
2021-08-12 03:48:31.461414;934.9324629123962;77.0;18.0;19.28;0.0
2021-08-12 04:03:31.460502;934.8101199443475;77.0;18.0;19.29;0.0
2021-08-12 04:18:31.461457;934.6723092337692;77.0;18.0;19.28;0.0
2021-08-12 04:33:31.461394;934.4203102329017;77.0;18.0;19.24;0.0
2021-08-12 04:48:31.461644;934.5166793704052;77.0;18.0;19.21;0.0
2021-08-12 05:03:31.463572;934.8418320807956;77.0;18.0;19.21;0.0
2021-08-12 05:18:31.460252;934.8991582345228;77.0;18.0;19.18;0.0
2021-08-12 05:33:31.462608;934.9905317666153;76.0;18.0;19.15;0.0
2021-08-12 05:48:31.460756;934.9710579881192;76.0;18.0;19.12;0.0
2021-08-12 06:03:31.463066;935.0949306949001;76.0;18.0;19.08;0.0
2021-08-12 06:18:31.461329;935.3602689433849;76.0;18.0;19.08;0.0
2021-08-12 06:33:31.463147;935.4602698314188;76.0;18.0;19.05;0.0
2021-08-12 06:48:31.461167;935.5983295499155;76.0;18.0;19.0;0.0
2021-08-12 07:03:31.463352;935.7011153538126;76.0;18.0;19.01;0.0
2021-08-12 07:18:31.461424;935.8831253058544;76.0;18.0;18.99;0.0
2021-08-12 07:33:31.461311;936.0496628842147;77.0;18.0;18.98;0.0
2021-08-12 07:48:31.461297;936.2264363634896;76.0;18.0;18.98;0.0
2021-08-12 08:03:31.461414;936.3929196639405;76.0;18.0;18.95;0.0
2021-08-12 08:18:31.461392;936.5113123464918;76.0;18.0;19.01;0.0
2021-08-12 08:33:31.462710;936.526594280494;77.0;18.0;19.07;0.0
2021-08-12 08:48:31.461386;936.6891211616617;77.0;18.0;19.06;0.0
2021-08-12 09:03:31.461577;936.8024363708216;77.0;18.0;19.06;0.0
2021-08-12 09:18:31.461403;937.0117196763904;76.0;18.0;19.05;0.0
2021-08-12 09:33:31.463180;937.162517605658;77.0;18.0;19.06;0.0
2021-08-12 09:48:31.460585;937.2795546018199;76.0;18.0;19.06;0.0
2021-08-12 10:03:31.461395;937.2133172632981;76.0;18.0;19.06;0.0
2021-08-12 10:18:33.988716;937.1065365945673;76.0;18.0;19.08;0.0
2021-08-12 10:33:31.461451;937.105317929588;77.0;18.0;19.09;0.0
2021-08-12 10:48:31.461312;937.1285796791842;76.0;18.0;19.1;0.0
2021-08-12 11:03:31.463086;937.1180773005793;76.0;18.0;19.11;0.0
2021-08-12 11:18:31.460609;937.1118528531567;76.0;18.0;19.1;0.0
2021-08-12 11:33:31.463271;937.1103234998956;76.0;18.0;19.11;0.0
2021-08-12 11:48:31.461201;936.9152480633045;76.0;18.0;19.11;0.0
2021-08-12 12:03:31.463097;936.7424633378125;76.0;18.0;19.1;0.0
2021-08-12 12:18:31.461291;936.6696888019194;76.0;18.0;19.1;0.0
2021-08-12 12:33:33.988583;936.5108698691805;76.0;18.0;19.11;0.0
2021-08-12 12:48:31.461440;936.344296052964;76.0;18.0;19.12;0.0
2021-08-12 13:03:36.516728;936.0276162834843;75.0;18.0;19.32;0.0
2021-08-12 13:15:23.225722;935.7658641768379;74.0;18.0;19.37;0.0
2021-08-12 13:30:23.225549;935.5849487087238;75.0;18.0;19.39;0.0
2021-08-12 13:45:23.226826;935.4496018771348;75.0;18.0;19.37;0.0
2021-08-12 14:00:23.760205;935.3585618137647;75.0;18.0;19.35;0.0
2021-08-12 14:15:23.759498;935.279288060692;75.0;18.0;19.33;0.0
2021-08-12 14:30:23.760430;935.3081094037552;75.0;18.0;19.31;0.0
2021-08-12 14:45:23.752598;935.326388360418;75.0;18.0;19.31;0.0
2021-08-12 15:00:23.226714;935.2926581815723;75.0;18.0;19.28;0.0
2021-08-12 15:15:25.754346;935.2641495041448;75.0;18.0;19.29;0.0
