Data;Pressao;Umidade;Temperatura1;Temperatura2;Precipitaçao
2021-07-23 00:07:11.618735;939.7655687683852;71.0;17.0;18.31;0.0
2021-07-23 00:22:11.616892;939.6421172018548;72.0;17.0;18.28;0.0
2021-07-23 00:37:11.616372;939.8095662170307;73.0;17.0;18.26;0.0
2021-07-23 00:52:11.616959;939.7625705128387;73.0;17.0;18.23;0.0
2021-07-23 01:07:11.616718;939.7392287001388;73.0;17.0;18.22;0.0
2021-07-23 01:22:11.616373;939.6131489133351;73.0;17.0;18.19;0.0
2021-07-23 01:37:11.616698;939.6428580907472;73.0;17.0;18.2;0.0
2021-07-23 01:52:11.616900;939.3376081134338;73.0;17.0;18.16;0.0
2021-07-23 02:07:11.616828;939.301288918422;73.0;17.0;18.15;0.0
2021-07-23 02:22:11.617797;939.1088287829637;72.0;17.0;18.13;0.0
2021-07-23 02:37:11.616630;939.0670713410744;73.0;17.0;18.1;0.0
2021-07-23 02:52:11.617692;938.7842728742107;73.0;17.0;18.11;0.0
2021-07-23 03:07:11.618679;938.4804005660872;73.0;17.0;18.11;0.0
2021-07-23 03:22:11.616141;938.402280578513;72.0;17.0;18.09;0.0
2021-07-23 03:37:11.616562;938.393336636854;73.0;17.0;18.09;0.0
2021-07-23 03:52:11.617550;938.3140472319407;73.0;17.0;18.07;0.0
2021-07-23 04:07:11.617581;938.245189685731;73.0;17.0;18.05;0.0
2021-07-23 04:22:11.616313;938.2942571867509;73.0;17.0;18.04;0.0
2021-07-23 04:37:11.616048;938.175056608484;73.0;17.0;18.05;0.0
2021-07-23 04:52:11.616367;938.0957761267015;73.0;17.0;18.03;0.0
2021-07-23 05:07:11.616599;938.0203355862212;73.0;17.0;17.99;0.0
2021-07-23 05:22:11.616523;938.0562104297085;73.0;17.0;17.96;0.0
2021-07-23 05:37:11.616856;938.3391608930407;73.0;17.0;17.97;0.0
2021-07-23 05:52:11.617544;938.5247283569846;73.0;17.0;17.95;0.0
2021-07-23 06:07:11.616817;938.6234537463212;73.0;17.0;17.93;0.0
2021-07-23 06:22:11.617519;938.7830349463651;72.0;17.0;17.91;0.0
2021-07-23 06:37:11.619638;938.8502656215537;73.0;17.0;17.9;0.0
2021-07-23 06:52:11.617200;938.9449252170809;73.0;17.0;17.87;0.0
2021-07-23 07:07:11.616697;939.032957791836;73.0;17.0;17.84;0.0
2021-07-23 07:22:11.616404;939.201695659272;72.0;17.0;17.84;0.0
2021-07-23 07:37:11.619066;939.2923248574895;72.0;17.0;17.79;0.0
2021-07-23 07:52:11.617535;939.5002679452055;72.0;17.0;17.81;0.0
2021-07-23 08:07:11.616717;939.5456920966494;72.0;17.0;17.98;0.0
2021-07-23 08:22:11.616942;939.626387422477;71.0;17.0;18.04;0.0
2021-07-23 08:37:11.617704;939.7484905380683;72.0;17.0;18.01;0.0
2021-07-23 08:52:11.616630;939.6120297053719;72.0;17.0;18.0;0.0
2021-07-23 09:07:11.616310;939.6379508630386;72.0;17.0;18.02;0.0
2021-07-23 09:22:11.616347;939.6540367212127;71.0;17.0;18.08;0.0
2021-07-23 09:37:11.616832;939.769696718677;71.0;17.0;18.11;0.0
2021-07-23 09:52:14.145897;939.8114924359153;71.0;17.0;18.15;0.0
2021-07-23 10:07:11.616539;939.8689041769314;74.0;17.0;18.17;0.0
2021-07-23 10:22:11.616930;939.7833994622786;71.0;17.0;18.21;0.0
2021-07-23 10:37:11.616408;939.8199819160197;70.0;17.0;18.25;0.0
