Data;Pressao;Umidade;Temperatura1;Temperatura2;Precipitaçao
2021-07-13 00:06:55.233134;935.6920054909613;77.0;18.0;19.51;0.4
2021-07-13 00:16:56.390020;935.714316097878;77.0;18.0;19.51;0.4
2021-07-13 00:27:00.065382;935.7546278287847;77.0;18.0;19.48;0.4
2021-07-13 00:37:01.212113;935.6626571584159;79.0;18.0;19.44;0.4
2021-07-13 00:47:02.351789;935.6285589854543;75.0;18.0;19.46;0.4
2021-07-13 00:57:03.496426;935.5910812683969;73.0;18.0;19.45;0.4
2021-07-13 01:07:04.658193;935.5951327691331;72.0;18.0;19.43;0.4
2021-07-13 01:17:05.818349;935.5626431628357;71.0;18.0;19.39;0.4
2021-07-13 01:27:06.979104;935.5236362862445;72.0;18.0;19.37;0.4
2021-07-13 01:37:08.140221;935.3845803228971;73.0;18.0;19.35;0.4
2021-07-13 01:47:09.291345;935.3833333235604;74.0;18.0;19.35;0.4
2021-07-13 01:57:10.452352;935.3585618137647;73.0;18.0;19.35;0.4
2021-07-13 02:07:11.594318;935.3666095584624;70.0;18.0;19.35;0.4
2021-07-13 02:17:12.751465;935.3329046902528;70.0;18.0;19.3;0.4
2021-07-13 02:27:16.431458;935.2199062147464;70.0;18.0;19.25;0.4
2021-07-13 02:37:17.590056;935.1251138825328;72.0;18.0;19.27;0.4
2021-07-13 02:47:18.742288;935.1186519707877;70.0;18.0;19.24;0.4
2021-07-13 02:57:19.902834;935.0328745595315;69.0;18.0;19.23;0.4
2021-07-13 03:07:21.044994;935.0849014988667;70.0;18.0;19.23;0.4
2021-07-13 03:17:22.192487;935.0706747362483;69.0;18.0;19.21;0.4
2021-07-13 03:27:23.353067;935.0109396427786;69.0;18.0;19.18;0.4
2021-07-13 03:37:24.513783;934.964544952603;70.0;18.0;19.13;0.4
2021-07-13 03:47:25.674630;934.9620765830151;70.0;18.0;19.12;0.4
2021-07-13 03:57:26.835271;935.0726225897081;70.0;18.0;19.11;0.4
2021-07-13 04:07:27.995938;935.0559433086038;71.0;18.0;19.03;0.4
2021-07-13 04:17:29.144727;935.2420014972516;71.0;18.0;19.06;0.4
2021-07-13 04:27:30.303677;935.2317899200352;71.0;18.0;19.02;0.4
2021-07-13 04:37:31.453296;935.2500513326602;71.0;18.0;18.97;0.4
2021-07-13 04:47:32.605333;935.2385907898143;72.0;18.0;18.93;0.4
2021-07-13 04:57:33.757469;935.3531027473041;72.0;18.0;18.9;0.4
2021-07-13 05:07:34.918544;935.2803488316217;71.0;17.0;18.87;0.4
2021-07-13 05:17:36.078977;935.3607900362067;71.0;17.0;18.83;0.4
2021-07-13 05:27:37.239805;935.3517950150994;72.0;17.0;18.81;0.4
2021-07-13 05:37:38.399302;935.3988154502114;71.0;17.0;18.79;0.4
2021-07-13 05:47:39.539716;935.6144883378364;71.0;17.0;18.77;0.4
2021-07-13 05:57:43.175513;935.8486563229932;72.0;17.0;18.72;0.4
2021-07-13 06:07:44.305017;935.8384143227781;75.0;17.0;18.71;0.4
2021-07-13 06:17:45.449037;935.8383060905031;72.0;17.0;18.66;0.4
2021-07-13 06:27:46.586168;935.9514824058384;72.0;17.0;18.63;0.4
2021-07-13 06:37:47.729478;936.0841732921671;72.0;17.0;18.61;0.4
2021-07-13 06:47:48.851397;936.2155662777507;72.0;17.0;18.58;0.4
2021-07-13 06:57:49.984535;936.3207301432617;72.0;17.0;18.58;0.4
2021-07-13 07:07:53.644279;936.4765657354047;72.0;17.0;18.55;0.4
2021-07-13 07:17:54.769894;936.4844079777129;75.0;17.0;18.58;0.4
2021-07-13 07:27:55.912082;936.6116187650946;72.0;17.0;18.59;0.4
2021-07-13 07:37:57.039630;936.6466280809167;72.0;17.0;18.79;0.4
2021-07-13 07:47:58.176284;936.8168953671711;74.0;17.0;18.9;0.4
2021-07-13 07:57:59.320203;936.94548044795;73.0;18.0;19.06;0.4
2021-07-13 08:08:00.464314;936.9078719804419;73.0;18.0;19.0;0.4
2021-07-13 08:18:01.601260;937.0391880797347;73.0;18.0;19.02;0.4
2021-07-13 08:28:02.714264;937.1729433914667;73.0;18.0;19.02;0.4
2021-07-13 08:38:03.835332;937.2925587417459;73.0;18.0;19.06;0.4
2021-07-13 08:48:04.976661;937.3602373768848;73.0;18.0;19.12;0.4
2021-07-13 08:58:06.137905;937.3002873529148;73.0;18.0;19.16;0.4
2021-07-13 09:08:09.829866;937.3598891735649;73.0;18.0;19.21;0.4
2021-07-13 09:18:10.984490;937.4040396161415;76.0;18.0;19.28;0.4
2021-07-13 09:28:14.675850;937.4130739244388;73.0;18.0;19.3;0.4
