Data;Pressao;Umidade;Temperatura1;Temperatura2;Precipitaçao
2021-08-13 00:00:23.225254;936.0679549773741;79.0;18.0;19.0;0.0
2021-08-13 00:15:23.224097;936.2007009692556;80.0;18.0;18.96;0.0
2021-08-13 00:30:23.225063;936.1978976929194;80.0;18.0;18.95;0.0
2021-08-13 00:45:23.225167;936.0798882731169;80.0;18.0;18.91;0.0
2021-08-13 01:00:23.224259;935.8758730976401;80.0;18.0;18.88;0.0
2021-08-13 01:15:23.225069;935.7015877652265;80.0;18.0;18.86;0.0
2021-08-13 01:30:23.224320;935.562563994299;80.0;18.0;18.82;0.0
2021-08-13 01:45:23.225068;935.7457693893219;80.0;18.0;18.81;0.0
2021-08-13 02:00:23.225041;935.4235813770533;77.0;18.0;18.8;0.0
2021-08-13 02:15:23.225163;935.3363119199907;82.0;18.0;18.8;0.0
2021-08-13 02:30:23.225021;935.2713002503771;82.0;18.0;18.77;0.0
2021-08-13 02:45:23.225092;935.1283291593998;79.0;18.0;18.77;0.0
2021-08-13 03:00:23.225092;934.8894193721669;83.0;18.0;18.75;0.0
2021-08-13 03:15:23.225262;934.9089089003386;83.0;18.0;18.74;0.0
2021-08-13 03:30:23.225126;934.923139358922;83.0;18.0;18.73;0.0
2021-08-13 03:45:23.225116;934.9661529403013;83.0;18.0;18.74;0.0
2021-08-13 04:00:23.224864;934.8556773353031;83.0;18.0;18.72;0.0
2021-08-13 04:15:23.225138;934.833697042808;83.0;18.0;18.7;0.0
2021-08-13 04:30:23.225066;934.8596885343505;83.0;18.0;18.7;0.0
2021-08-13 04:45:23.225243;934.9181611494558;83.0;18.0;18.69;0.0
2021-08-13 05:00:28.280538;934.8859736351809;86.0;18.0;18.68;0.0
2021-08-13 05:15:23.225266;935.010670829832;86.0;18.0;18.68;0.0
2021-08-13 05:30:23.224836;934.9871424741667;83.0;18.0;18.67;0.0
2021-08-13 05:45:23.225157;935.1121211575066;83.0;18.0;18.65;0.0
2021-08-13 06:00:23.225139;935.25751781812;84.0;18.0;18.63;0.0
2021-08-13 06:15:23.225335;935.2485490639166;84.0;18.0;18.64;0.0
2021-08-13 06:30:23.224874;935.5486488124162;84.0;18.0;18.63;0.0
2021-08-13 06:45:23.225161;935.7463187896537;84.0;18.0;18.61;0.0
