Data;Pressao;Umidade;Temperatura1;Temperatura2;Precipitaçao
2021-07-26 00:08:29.180671;932.7861401173061;61.0;19.0;19.91;0.2
2021-07-26 00:23:29.180639;932.83469337536;61.0;19.0;19.88;0.2
2021-07-26 00:38:31.709080;932.7241206631605;61.0;19.0;19.87;0.2
2021-07-26 00:53:29.177535;932.6592694803256;63.0;19.0;19.96;1.2
2021-07-26 01:08:29.180058;932.6579130413357;60.0;19.0;19.85;1.2
2021-07-26 01:23:29.180814;932.679339004241;61.0;19.0;19.67;1.2
2021-07-26 01:38:31.708481;932.5692700168572;61.0;19.0;19.63;1.2
2021-07-26 01:53:29.180121;932.3708616254744;63.0;19.0;19.55;1.2
2021-07-26 02:08:29.180572;932.3075625178573;61.0;19.0;19.52;1.2
2021-07-26 02:23:29.179865;932.2036364050598;61.0;19.0;19.5;1.2
2021-07-26 02:38:29.180280;932.0534494466046;61.0;19.0;19.44;1.2
2021-07-26 02:53:29.180579;932.0057505299629;62.0;19.0;19.4;1.2
2021-07-26 03:08:29.180587;931.8853010580799;61.0;18.0;19.35;1.2
2021-07-26 03:23:29.180607;931.7504019120747;61.0;18.0;19.33;1.2
2021-07-26 03:38:31.708785;931.6132677678289;61.0;18.0;19.27;1.2
2021-07-26 03:53:29.180408;931.608136360383;64.0;18.0;19.25;1.2
2021-07-26 04:08:29.180768;931.5514554091528;61.0;18.0;19.21;1.2
2021-07-26 04:23:29.180521;931.5179003733849;61.0;18.0;19.18;1.2
2021-07-26 04:38:29.180070;931.617103622007;61.0;18.0;19.16;1.2
2021-07-26 04:53:29.179776;931.6124259233412;61.0;18.0;19.12;1.2
2021-07-26 05:08:29.180699;931.693008869126;61.0;18.0;19.1;1.2
2021-07-26 05:23:29.180619;931.7584736733418;61.0;18.0;19.08;1.2
2021-07-26 05:38:29.181513;931.6704753426031;61.0;18.0;19.04;1.2
2021-07-26 05:53:29.178382;931.7357561763566;61.0;18.0;18.99;1.2
2021-07-26 06:08:29.178872;931.9130334706797;60.0;18.0;18.94;1.2
2021-07-26 06:23:29.180592;932.0664789461814;60.0;18.0;18.96;1.2
2021-07-26 06:38:29.180659;932.1889852467734;60.0;18.0;18.9;1.2
2021-07-26 06:53:29.180485;932.2762725044465;60.0;18.0;18.9;1.2
2021-07-26 07:08:29.180684;932.629584606807;60.0;18.0;18.94;1.2
2021-07-26 07:23:29.179673;932.7455957599586;60.0;18.0;19.17;1.2
2021-07-26 07:38:29.181037;932.9517039257962;62.0;18.0;19.39;1.2
2021-07-26 07:53:29.180664;933.1764823257915;61.0;18.0;19.54;1.2
2021-07-26 08:08:29.180740;933.3052731854835;61.0;19.0;19.43;1.2
2021-07-26 08:23:29.180584;933.4291377942222;61.0;18.0;19.37;1.2
2021-07-26 08:38:29.180780;933.5361536140783;61.0;18.0;19.33;1.2
2021-07-26 08:53:29.180511;933.6584172239144;60.0;18.0;19.35;1.2
2021-07-26 09:08:29.181123;933.6626918889518;60.0;18.0;19.44;1.2
2021-07-26 09:23:29.180332;933.7035366236906;61.0;19.0;19.52;1.2
2021-07-26 09:38:29.179974;933.5986606147073;60.0;19.0;19.62;1.2
2021-07-26 09:53:29.180562;933.4630971753071;59.0;19.0;19.65;1.2
2021-07-26 10:08:29.179729;933.3443757959873;59.0;19.0;19.66;1.2
2021-07-26 10:23:29.180527;933.3143632156978;59.0;19.0;19.71;1.2
2021-07-26 10:38:29.180702;933.1462945056352;57.0;19.0;19.72;1.2
2021-07-26 10:53:29.179803;932.9420508175256;57.0;19.0;19.73;1.2
2021-07-26 11:08:29.180342;932.666946690327;58.0;19.0;19.76;1.2
2021-07-26 11:23:29.180664;932.5740533241992;58.0;19.0;19.79;1.2
2021-07-26 11:38:29.180611;932.2744693441124;56.0;19.0;19.81;1.2
2021-07-26 11:53:29.180613;932.0851058822125;55.0;19.0;19.85;1.2
2021-07-26 12:08:29.180615;931.7708406773266;55.0;19.0;19.88;1.2
2021-07-26 12:23:31.708743;931.5450593172106;55.0;19.0;19.93;1.2
2021-07-26 12:38:29.180721;931.1632421912946;58.0;19.0;19.95;1.2
2021-07-26 12:53:29.179246;930.8801068084733;56.0;19.0;20.16;1.2
