Data;Pressao;Umidade;Temperatura1;Temperatura2;Precipitaçao
2021-08-14 00:00:23.225080;935.821077264239;83.0;17.0;18.12;0.0
2021-08-14 00:15:23.225293;935.9132792651159;83.0;17.0;18.14;0.0
2021-08-14 00:30:23.225251;935.96773440229;83.0;17.0;18.15;0.0
2021-08-14 00:45:23.225259;935.7871534237831;83.0;17.0;18.14;0.0
2021-08-14 01:00:23.225123;935.6783508422737;83.0;17.0;18.15;0.0
2021-08-14 01:15:23.224266;935.4251073273615;83.0;17.0;18.13;0.0
2021-08-14 01:30:25.752463;935.3704394968378;83.0;17.0;18.15;0.0
2021-08-14 01:45:23.225297;935.5626977304547;83.0;17.0;18.14;0.0
2021-08-14 02:00:23.225097;935.5197159417881;83.0;17.0;18.14;0.0
2021-08-14 02:15:23.225198;935.4900287003152;83.0;17.0;18.13;0.0
2021-08-14 02:30:23.225165;935.2652691259333;83.0;17.0;18.13;0.0
2021-08-14 02:45:23.225139;935.1784074396429;84.0;17.0;18.13;0.0
2021-08-14 03:00:23.225060;935.0330794402876;84.0;17.0;18.12;0.0
2021-08-14 03:15:23.225358;934.656298741469;83.0;17.0;18.15;0.0
2021-08-14 03:30:23.225237;934.6552701837335;84.0;17.0;18.11;0.0
2021-08-14 03:45:25.752413;934.7745531852778;84.0;17.0;18.09;0.0
2021-08-14 04:00:23.225177;934.7226208103524;84.0;17.0;18.09;0.0
2021-08-14 04:15:23.225129;934.6669080293485;83.0;17.0;18.06;0.0
2021-08-14 04:30:23.224081;934.7849657630045;84.0;17.0;18.06;0.0
2021-08-14 04:45:23.225028;934.944781380781;83.0;17.0;18.06;0.0
2021-08-14 05:00:23.225108;934.7747226051588;83.0;17.0;18.04;0.0
2021-08-14 05:15:23.225124;934.9784102514095;83.0;17.0;18.04;0.0
2021-08-14 05:30:23.225019;935.1252412657059;83.0;17.0;18.04;0.0
2021-08-14 05:45:23.225078;935.1551448716068;83.0;17.0;18.02;0.0
2021-08-14 06:00:25.752375;935.3576192474325;83.0;17.0;18.03;0.0
2021-08-14 06:15:23.225021;935.5473208870148;82.0;17.0;18.01;0.0
2021-08-14 06:30:23.225062;935.5291055818726;82.0;17.0;18.01;0.0
2021-08-14 06:45:23.225195;935.5719725795855;83.0;17.0;17.99;0.0
2021-08-14 07:00:23.224508;935.3005723634841;83.0;17.0;17.98;0.0
2021-08-14 07:15:23.225263;935.5704589755888;83.0;17.0;18.0;0.0
2021-08-14 07:30:23.225081;935.775644650665;83.0;17.0;17.99;0.0
2021-08-14 07:45:23.225254;935.7651819517421;83.0;17.0;18.0;0.0
2021-08-14 08:00:23.225232;935.7911451143156;83.0;17.0;18.0;0.0
2021-08-14 08:15:23.224422;935.8106758768294;83.0;17.0;18.01;0.0
2021-08-14 08:30:23.225243;935.6122293757464;83.0;17.0;18.01;0.0
2021-08-14 08:45:23.225249;935.9287125980217;84.0;17.0;18.0;0.0
2021-08-14 09:00:23.225036;935.7819984404916;84.0;17.0;18.02;0.0
2021-08-14 09:15:23.224794;935.9328635531181;84.0;17.0;18.03;0.0
2021-08-14 09:30:23.225118;936.2002642512866;84.0;17.0;18.03;0.0
2021-08-14 09:45:23.225133;936.3651398791886;84.0;17.0;18.05;0.0
2021-08-14 10:00:23.225128;936.5184085336493;84.0;17.0;18.05;0.0
2021-08-14 10:15:23.225118;936.4118439177073;84.0;17.0;18.06;0.0
2021-08-14 10:30:23.225073;936.3494534162919;84.0;17.0;18.07;0.0
2021-08-14 10:45:23.225074;936.0650638212288;84.0;17.0;18.14;0.0
2021-08-14 11:00:23.225260;935.9795155278014;85.0;17.0;18.16;0.0
2021-08-14 11:15:23.225121;935.9288865282854;84.0;17.0;18.17;0.0
2021-08-14 11:30:23.225054;935.6052830277508;85.0;18.0;18.29;0.0
2021-08-14 11:45:23.225096;935.676686904308;85.0;18.0;18.37;0.0
2021-08-14 12:00:23.225140;935.5739523705919;85.0;18.0;18.46;0.0
2021-08-14 12:15:23.225168;935.6414090567428;85.0;18.0;18.47;0.0
2021-08-14 12:30:23.225255;935.524486741434;85.0;18.0;18.47;0.0
2021-08-14 12:45:23.225392;934.9941671850669;85.0;18.0;18.58;0.0
2021-08-14 13:00:23.225421;934.6173978876469;86.0;18.0;18.84;0.0
2021-08-14 13:15:23.225236;934.307900929552;85.0;18.0;18.85;0.0
2021-08-14 13:30:23.225079;934.0283144847369;85.0;18.0;18.65;0.0
2021-08-14 13:45:23.225287;934.2105561027588;86.0;18.0;18.58;0.0
2021-08-14 14:00:23.225093;933.9039992654336;86.0;18.0;18.55;0.0
2021-08-14 14:15:23.225197;933.7508989311293;86.0;18.0;18.51;0.0
2021-08-14 14:30:23.225257;933.763878015148;87.0;18.0;18.54;0.0
2021-08-14 14:45:23.225370;933.6599436690494;86.0;18.0;18.54;0.0
2021-08-14 15:00:23.225151;933.5986737091937;85.0;18.0;18.56;0.0
2021-08-14 15:15:25.751701;933.4269725559544;85.0;18.0;18.58;0.0
2021-08-14 15:30:23.225121;933.4829612722677;85.0;18.0;18.58;0.0
2021-08-14 15:45:23.225183;933.3425041091283;86.0;18.0;18.59;0.0
2021-08-14 16:00:23.224251;933.4829316142369;85.0;18.0;18.6;0.0
2021-08-14 16:15:23.225100;933.5361209069895;85.0;18.0;18.62;0.0
2021-08-14 16:30:23.225133;933.6400689964546;85.0;18.0;18.62;0.0
2021-08-14 16:45:23.225010;933.7866867890605;84.0;18.0;18.65;0.0
2021-08-14 17:00:23.225144;933.6474612892459;85.0;18.0;18.65;0.0
2021-08-14 17:15:23.226638;933.8216495080337;85.0;18.0;18.65;0.0
2021-08-14 17:30:25.752686;933.9478799435925;85.0;18.0;18.64;0.0
2021-08-14 17:45:23.225263;934.0376098352067;85.0;18.0;18.63;0.0
2021-08-14 18:00:23.225135;934.1118680034416;85.0;18.0;18.6;0.0
2021-08-14 18:15:23.225164;934.1353846735199;86.0;18.0;18.54;0.0
2021-08-14 18:30:23.224460;934.1811600725522;87.0;18.0;18.5;0.0
2021-08-14 18:45:23.225109;934.3255792229343;85.0;18.0;18.45;0.0
2021-08-14 19:00:23.225115;934.2788731989018;86.0;18.0;18.44;0.0
2021-08-14 19:15:23.225180;934.3685532214632;87.0;18.0;18.43;0.0
2021-08-14 19:30:23.224519;934.5439021736437;87.0;18.0;18.41;0.0
2021-08-14 19:45:28.279726;934.6465589697067;88.0;18.0;18.4;0.0
2021-08-14 20:00:23.224476;934.6762522388088;91.0;18.0;18.4;0.0
2021-08-14 20:15:23.225124;934.784151794324;88.0;18.0;18.38;0.0
2021-08-14 20:30:23.224154;934.7130024146129;88.0;18.0;18.36;0.0
2021-08-14 20:45:23.225244;934.889332174402;89.0;18.0;18.39;0.0
2021-08-14 21:00:23.226250;935.0026176435055;89.0;18.0;18.29;0.0
2021-08-14 21:15:23.225094;934.9157317647015;89.0;18.0;18.3;0.0
2021-08-14 21:30:23.225075;934.9506682539137;89.0;18.0;18.29;0.0
2021-08-14 21:45:23.225188;934.8884265175237;89.0;18.0;18.25;0.0
2021-08-14 22:00:25.751551;934.858483121295;89.0;18.0;18.28;0.0
2021-08-14 22:15:23.225262;934.9626294473953;87.0;17.0;18.25;0.0
2021-08-14 22:30:23.225066;934.9573848736497;88.0;17.0;18.26;0.0
2021-08-14 22:45:23.225140;935.1081558784532;89.0;18.0;18.21;0.0
2021-08-14 23:00:23.225244;934.9887850693551;87.0;17.0;18.2;0.0
2021-08-14 23:15:23.225168;934.8329596965625;88.0;17.0;18.2;0.0
2021-08-14 23:30:23.225088;934.7053438898782;88.0;17.0;18.24;0.0
2021-08-14 23:45:23.224901;934.6690855664161;89.0;18.0;18.2;0.0
