Data;Pressao;Umidade;Temperatura1;Temperatura2;Precipitaçao
2021-08-15 00:00:23.225100;934.6561003349872;89.0;17.0;18.2;0.0
2021-08-15 00:15:23.225250;934.526295403477;89.0;17.0;18.22;0.0
2021-08-15 00:30:23.225208;934.4004205873632;90.0;18.0;18.2;0.0
2021-08-15 00:45:23.225230;934.2413905242668;89.0;17.0;18.36;0.0
2021-08-15 01:00:23.225149;934.2933443142917;89.0;18.0;18.36;0.0
2021-08-15 01:15:23.225046;934.0907837388743;88.0;18.0;18.36;0.0
2021-08-15 01:30:23.224980;933.8959603842185;88.0;18.0;18.36;0.0
2021-08-15 01:45:23.225040;933.6934071564773;88.0;18.0;18.35;0.0
2021-08-15 02:00:23.225127;933.5542500552972;87.0;18.0;18.35;0.0
2021-08-15 02:15:23.225244;933.3606590333287;87.0;18.0;18.37;0.0
2021-08-15 02:30:23.223852;933.3801475868422;87.0;18.0;18.36;0.0
2021-08-15 02:45:23.225261;933.3362329858617;87.0;18.0;18.36;0.0
2021-08-15 03:00:23.225237;933.427149699744;87.0;18.0;18.36;0.0
2021-08-15 03:15:23.225346;933.286748123138;87.0;18.0;18.37;0.0
2021-08-15 03:30:23.225021;933.2660322178212;87.0;18.0;18.37;0.0
2021-08-15 03:45:23.225202;933.0399722203755;87.0;18.0;18.37;0.0
2021-08-15 04:00:23.225152;932.998544837702;87.0;18.0;18.36;0.0
2021-08-15 04:15:23.225232;932.7932334026601;87.0;18.0;18.35;0.0
2021-08-15 04:30:23.225227;932.9905103177855;87.0;18.0;18.36;0.0
2021-08-15 04:45:23.225275;932.7059893740325;87.0;18.0;18.38;0.0
2021-08-15 05:00:23.224400;932.608909568515;87.0;18.0;18.36;0.0
2021-08-15 05:15:23.225267;932.6321186119155;87.0;18.0;18.35;0.0
2021-08-15 05:30:23.225240;932.7270478280712;87.0;18.0;18.36;0.0
2021-08-15 05:45:23.224471;932.6438570583097;87.0;18.0;18.36;0.0
2021-08-15 06:00:23.225426;932.7245885709842;87.0;18.0;18.35;0.0
2021-08-15 06:15:23.225253;932.9868020891726;87.0;18.0;18.36;0.0
2021-08-15 06:30:23.225148;933.1426557662106;87.0;18.0;18.36;0.0
2021-08-15 06:45:23.225204;933.1154579060711;87.0;18.0;18.34;0.0
2021-08-15 07:00:23.225088;933.3130608105749;87.0;18.0;18.32;0.0
2021-08-15 07:15:25.752374;933.1844301606797;87.0;18.0;18.32;0.0
2021-08-15 07:30:23.225111;933.3507919712996;87.0;18.0;18.31;0.0
2021-08-15 07:45:23.225065;933.2286507032045;88.0;18.0;18.31;0.0
2021-08-15 08:00:23.224937;933.4494300228407;88.0;18.0;18.31;0.0
2021-08-15 08:15:23.225120;933.5675506696008;88.0;18.0;18.31;0.0
2021-08-15 08:30:23.225078;933.7116483203723;88.0;18.0;18.32;0.0
2021-08-15 08:45:23.225114;933.6816558133313;88.0;18.0;18.34;0.0
2021-08-15 09:00:23.225012;933.6658849219664;88.0;18.0;18.36;0.0
2021-08-15 09:15:23.223698;933.686913314975;88.0;18.0;18.36;0.0
2021-08-15 09:30:25.752144;933.4812531522234;88.0;18.0;18.4;0.0
2021-08-15 09:45:23.225055;933.5072052369298;88.0;18.0;18.45;0.0
2021-08-15 10:00:23.225076;933.2543974690988;88.0;18.0;18.55;0.0
2021-08-15 10:15:23.225423;933.3071969924505;88.0;18.0;18.62;0.0
2021-08-15 10:30:23.225268;933.1511835988292;88.0;18.0;18.67;0.0
2021-08-15 10:45:23.225247;933.0886127632558;87.0;18.0;18.7;0.0
2021-08-15 11:00:23.225188;932.8868516773495;88.0;18.0;18.71;0.0
2021-08-15 11:15:23.225245;932.6523206228201;88.0;18.0;18.81;0.0
2021-08-15 11:30:23.224540;932.519160331596;87.0;18.0;19.06;0.0
2021-08-15 11:45:25.752353;932.370893026424;86.0;18.0;19.18;0.0
2021-08-15 12:00:23.225172;932.0080701189456;86.0;18.0;19.06;0.0
2021-08-15 12:15:23.225303;931.7114483601092;86.0;18.0;19.07;0.0
2021-08-15 12:30:23.225244;931.4459617511941;85.0;18.0;19.1;0.0
2021-08-15 12:45:23.225134;931.2382275493893;85.0;18.0;19.19;0.0
2021-08-15 13:00:23.225377;930.9241478103421;85.0;18.0;19.25;0.0
2021-08-15 13:15:23.225445;930.6728429366292;85.0;18.0;19.27;0.0
2021-08-15 13:30:23.225102;930.4347399886448;85.0;19.0;19.27;0.0
2021-08-15 13:45:23.225240;930.2643654352852;84.0;19.0;19.27;0.0
2021-08-15 14:00:25.752287;930.068957489925;84.0;19.0;19.21;0.0
2021-08-15 14:15:23.225291;929.982477342512;84.0;18.0;19.25;0.0
2021-08-15 14:30:23.225255;929.7799449962321;84.0;18.0;19.22;0.0
2021-08-15 14:45:23.224354;929.5286218717426;84.0;18.0;19.24;0.0
2021-08-15 15:00:23.224453;929.5140566524418;83.0;18.0;19.28;0.0
2021-08-15 15:15:23.225133;929.3746646797721;81.0;18.0;19.37;0.0
2021-08-15 15:30:23.225099;929.2946470313341;83.0;19.0;19.49;0.0
2021-08-15 15:45:23.225110;929.2673046966406;83.0;19.0;19.5;0.0
2021-08-15 16:00:23.225372;929.1783172972797;82.0;19.0;19.53;0.0
2021-08-15 16:15:23.225404;929.2068540564683;82.0;19.0;19.61;0.2
2021-08-15 16:30:23.225294;929.1518423279726;82.0;19.0;19.63;0.2
2021-08-15 16:45:23.225266;929.4416793780073;82.0;19.0;19.74;0.2
2021-08-15 17:00:23.225426;929.8330423317403;82.0;19.0;19.85;0.2
