Data;Pressao;Umidade;Temperatura1;Temperatura2;Precipitaçao
2021-08-17 00:00:23.225065;931.940413786951;90.0;19.0;19.65;0.2
2021-08-17 00:15:23.225248;931.696251364731;90.0;19.0;19.61;0.2
2021-08-17 00:30:23.225193;931.6161632601221;90.0;19.0;19.55;0.2
2021-08-17 00:45:23.224955;931.5906406416457;90.0;19.0;19.53;0.2
2021-08-17 01:00:23.225274;931.4009743690139;90.0;19.0;19.5;0.2
2021-08-17 01:15:23.225245;931.2426492501713;90.0;19.0;19.47;0.2
2021-08-17 01:30:25.752597;931.028090555001;90.0;19.0;19.45;0.2
2021-08-17 01:45:23.225276;930.847261005798;90.0;19.0;19.45;0.2
2021-08-17 02:00:23.225373;930.7776416319088;90.0;19.0;19.4;0.2
2021-08-17 02:15:23.225144;930.6297662167356;90.0;19.0;19.38;0.2
2021-08-17 02:30:23.225132;930.5702511720939;90.0;19.0;19.35;0.2
2021-08-17 02:45:23.225109;930.5248338941826;90.0;19.0;19.34;0.2
2021-08-17 03:00:23.225078;930.3392631983745;90.0;19.0;19.31;0.2
2021-08-17 03:15:23.224281;930.2954648626566;90.0;19.0;19.29;0.2
2021-08-17 03:30:23.225059;930.2434412695111;90.0;19.0;19.29;0.2
2021-08-17 03:45:25.751540;930.1383131662228;90.0;19.0;19.28;0.2
2021-08-17 04:00:23.225249;930.1927239119241;90.0;18.0;19.29;0.2
2021-08-17 04:15:23.225411;930.0809821004801;90.0;19.0;19.28;0.2
2021-08-17 04:30:23.225148;930.2760661511509;90.0;18.0;19.28;0.2
2021-08-17 04:45:23.225269;930.3697130004352;90.0;18.0;19.27;0.2
2021-08-17 05:00:23.224273;930.4310443622915;90.0;18.0;19.26;0.2
2021-08-17 05:15:23.225328;930.6226322772891;90.0;18.0;19.24;0.2
2021-08-17 05:30:23.225130;930.6199271442297;90.0;18.0;19.23;0.2
2021-08-17 05:45:23.225079;930.7369695485182;90.0;18.0;19.23;0.2
2021-08-17 06:00:25.752298;930.7594764079655;90.0;18.0;19.2;0.2
2021-08-17 06:15:23.223855;930.738165198825;90.0;18.0;19.15;0.2
2021-08-17 06:30:23.224246;930.7471631382592;90.0;18.0;19.15;0.2
2021-08-17 06:45:23.225194;930.8315907063948;90.0;18.0;19.16;0.2
2021-08-17 07:00:23.225198;931.0202310875367;90.0;18.0;19.15;0.2
2021-08-17 07:15:23.225086;930.982513782537;90.0;18.0;19.14;0.2
2021-08-17 07:30:23.224527;931.1463481363431;90.0;18.0;19.26;0.2
2021-08-17 07:45:23.225367;931.209405624049;90.0;19.0;19.32;0.2
2021-08-17 08:00:23.225262;931.5088319215131;91.0;19.0;19.41;0.2
2021-08-17 08:15:23.225355;931.4487816763592;91.0;19.0;19.41;0.2
2021-08-17 08:30:23.225232;931.4993367650205;91.0;19.0;19.44;0.2
2021-08-17 08:45:23.225234;931.524671368527;90.0;19.0;19.49;0.2
2021-08-17 09:00:23.225261;931.5635128183297;90.0;19.0;19.51;0.2
2021-08-17 09:15:23.225529;931.6687088794549;90.0;19.0;19.53;0.2
2021-08-17 09:30:23.225185;931.6942345910389;90.0;19.0;19.55;0.2
2021-08-17 09:45:23.225218;931.6205725089768;90.0;19.0;19.62;0.2
2021-08-17 10:00:23.225108;931.7030530934529;90.0;19.0;19.69;0.2
2021-08-17 10:15:23.225114;932.099911849001;90.0;19.0;19.7;0.2
2021-08-17 10:30:23.225236;932.6468837194657;90.0;19.0;19.65;0.2
2021-08-17 10:45:23.224396;932.3308377785311;89.0;19.0;19.65;0.2
2021-08-17 11:00:23.225242;931.550673489387;89.0;19.0;19.72;0.2
2021-08-17 11:15:23.225175;931.325739953013;90.0;19.0;19.78;0.2
2021-08-17 11:30:23.225188;931.3887543631968;90.0;19.0;19.84;0.2
2021-08-17 11:45:23.224426;931.7750646334166;90.0;19.0;19.86;0.2
2021-08-17 12:00:23.224456;932.1281692618909;89.0;19.0;19.85;0.2
2021-08-17 12:15:23.225423;932.3699741155575;89.0;19.0;19.77;0.2
2021-08-17 12:30:23.224374;932.6521835568416;92.0;19.0;19.65;0.2
2021-08-17 12:45:23.225348;932.2990211786087;91.0;19.0;19.68;0.2
2021-08-17 13:00:23.225234;932.631454804286;90.0;19.0;19.64;0.2
2021-08-17 13:15:23.225095;932.9632441254985;91.0;19.0;19.66;0.2
2021-08-17 13:30:23.225086;932.8419447973558;91.0;19.0;19.68;0.2
2021-08-17 13:45:23.224518;932.9018750829399;89.0;19.0;19.66;0.2
2021-08-17 14:00:23.225172;932.9599795950629;88.0;19.0;19.58;0.2
2021-08-17 14:15:23.225269;931.8508689210005;88.0;19.0;19.53;0.2
2021-08-17 14:30:23.225246;932.3112645764969;88.0;19.0;19.52;0.2
2021-08-17 14:45:23.225096;932.4482735672044;88.0;19.0;19.51;0.2
2021-08-17 15:00:23.224512;932.4206554354813;87.0;19.0;19.52;0.2
2021-08-17 15:15:25.752404;932.9528520085905;87.0;19.0;19.53;0.2
2021-08-17 15:30:23.225274;932.8979321436148;87.0;19.0;19.54;0.2
2021-08-17 15:45:23.225332;932.012481912276;86.0;19.0;19.5;0.2
2021-08-17 16:00:23.225116;931.2267321552415;84.0;19.0;19.48;0.2
2021-08-17 16:15:23.225256;931.4680148447683;85.0;19.0;19.44;0.2
2021-08-17 16:30:23.225040;932.1030753281563;84.0;19.0;19.43;0.2
2021-08-17 16:45:23.225226;932.5544033809527;85.0;19.0;19.43;0.2
2021-08-17 17:00:23.225121;932.2368737666897;85.0;19.0;19.44;0.2
2021-08-17 17:15:25.753112;932.1327962028475;85.0;19.0;19.44;0.2
2021-08-17 17:30:28.279258;932.3438304687219;84.0;19.0;19.42;0.2
2021-08-17 17:45:23.223965;932.317348731547;83.0;19.0;19.45;0.2
2021-08-17 18:00:23.225231;932.316563435892;83.0;19.0;19.52;0.2
2021-08-17 18:20:36.608121;932.2659424561614;77.0;19.0;19.63;0.2
2021-08-17 18:30:23.225316;932.395908956488;79.0;19.0;19.65;0.2
